CO-ID,Provider ID,المحافظة,المنطقة,شركة,التخصص الرئيسي,التخصص الفرعي,مقدم الخدمة,عنوان مقدم الخدمة,Telephone1,Telephone2,Telephone3,Telephone4,Hotline,Line Fax -1,Excluded Services,Action Date,Reason of Inactivation / Termination,Address1,Provider Type,Provider Name,Region,City,sub-speciality,speciality,ND Online Status,Provider Rank,Remarks,Status,,,,,,,,,,,,,,len1 ,len2,len3,len4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CID008825,1939-B,الجيزة,الجيزة,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,1 ش أحمد ابراهيم الجزار من ش جسر الكنيسة - المنيب - الجيزة,20233076246,,,,,,-,01-فبراير-2024,,1 Ahmed Ibraheem Al Gazar street of gesr al knesa Street,Hospital,Tabarak Pediatric Hospital - Golf group,Giza,Giza,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008825
CID008826,1939-B,القليوبية,الخصوص,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,شارع المرج - برج حمادة-الخصوص-القليوبية,20228868544,,,,,,-,01-فبراير-2024,,"El Marg Road, Hamada Tower",Hospital,Tabarak Pediatric Hospital - Golf group,El Khosous,Qalioubia,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008826
CID008827,1939-B,القاهرة,العباسية,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,109 ش العباسية - برج اللؤلؤة - عمارة بنك عودة - العباسية,20226849318,,,,,,-,01-فبراير-2024,,109 Alabssya street - al loaloa tower - bank Audi building,Hospital,Tabarak Pediatric Hospital - Golf group,Abasya,cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008827
CID008828,1939-B,القاهرة,القاهرة الجديدة,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,شارع محور مصطفى كامل - بجوار مول القباني بجوار بنزينة مصر للبترول - التجمع الأول,201013988992,201125555272,,,,,-,01-فبراير-2024,,Mehwar Mostafa Kamel Street - beside al Abany Mall beside Misr petrol Banzin station,Hospital,Tabarak Pediatric Hospital - Golf group,New Cairo,cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008828
CID008829,1939-B,القاهرة,المرج,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,154مؤسسة الزكاة-المرج-القاهرة,20228703251,20228709423,,,,,-,01-فبراير-2024,,154 Moassaset El Zakat,Hospital,Tabarak Pediatric Hospital - Golf group,El Marag,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008829
CID008830,1939-B,القاهرة,المطرية,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,103شارع عمر المختار -بجوار شركة ريجوار -المطرية -القاهرة,20226528600,,,,,,-,01-فبراير-2024,,103 Omar El Mokhtar Street,Hospital,Tabarak Pediatric Hospital - Golf group,Matareya,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008830
CID008831,1939-B,القاهرة,المطرية,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,شارع المطرية الرئيسى - فوق حاتى شيخ البلد-المطرية -القاهرة,20222545176,,,,,,-,01-فبراير-2024,,"5 Matareya Main Road, Above Haty Sheikh El Balad",Hospital,Tabarak Pediatric Hospital - Golf group,Matareya,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008831
CID008832,1939-B,القاهرة,الملك الصالح,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,57شارع حسن الأنور-الملك الصالح-القاهرة,20225329148,20225329149,,,,,-,01-فبراير-2024,,57 Hassan El Anwar Street,Hospital,Tabarak Pediatric Hospital - Golf group,El Malek El Saleh,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008832
CID008833,1939-B,الجيزة,الوراق,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,1شارع الوحدة العربية أمام سنترال الوراق-الوراق- الجيزة,20235454780,20235454781,,,,,-,01-فبراير-2024,,"1 Wehda El Arabeya, infront of Warak Phone Central`",Hospital,Tabarak Pediatric Hospital - Golf group,Al Waraq,Giza,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008833
CID008834,1939-B,الجيزة,بشتيل,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,1شارع أحمد رخا-بشتيل- الجيزة,20233519133,,,,,,-,01-فبراير-2024,,1 Ahmed Rakha Street,Hospital,Tabarak Pediatric Hospital - Golf group,Bashteel,Giza,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008834
CID008835,1939-B,القاهرة,جسر السويس,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,97شارع عزيز المصرى - عين شمس جسر السويس-مصر الجديدة-القاهرة,20221878311,20221878312,,,,,-,01-فبراير-2024,,"Gesr El Suez, 97 Aziz El Masry Street, Ein Shams",Hospital,Tabarak Pediatric Hospital - Golf group,gesr elswiss,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008835
CID008836,1939-B,الجيزة,حدائق الاهرام,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,412 ن - حدائق الأهرام - مدخل مينا - بوابة 4,201144500957,,,,,,-,01-فبراير-2024,,412N - hadayk Al Ahram - Mina intrance - gate 4,Hospital,Tabarak Pediatric Hospital - Golf group,Hadayek El Ahram,Giza,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008836
CID008837,1939-B,الجيزة,حدائق الاهرام,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,76ب - حدائق الأهرام - مدخل خوفو - بوابة 1,20237945115,201112392027,,,,,-,01-فبراير-2024,,76B - hadayk Al Ahram - khofo intrance - gate 1,Hospital,Tabarak Pediatric Hospital - Golf group,Hadayek El Ahram,Giza,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008837
CID008838,1939-B,القاهرة,حدائق القبة,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,29شارع ولي العهد -حدائق القبة-القاهرة,20226015222,,,,,,-,01-فبراير-2024,,29 Waley El-Ahd Street,Hospital,Tabarak Pediatric Hospital - Golf group,Hadayek El Kobba,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008838
CID008839,1939-B,القاهرة,حلمية الزيتون,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,115شارع سليم الأول - ابراج الزيتون - حلمية الزيتون-حلمية الزيتون-القاهرة,20226362267,,,,,,-,01-فبراير-2024,,"Helmeyat El Zeitoun, 115 Slim el Aawel Street, Zeitoun towers",Hospital,Tabarak Pediatric Hospital - Golf group,helmyet el zeitoun,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008839
CID008840,1939-B,القاهرة,حلوان,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,26شارع شريف - برج دهب أمام محطة مترو الأنفاق-حلوان-القاهرة,20227648012,20227648009,,,,,-,01-فبراير-2024,,"26 Sherif Street, Dahab Tower, infront of subway station",Hospital,Tabarak Pediatric Hospital - Golf group,Helwan,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008840
CID008841,1939-B,القاهرة,دار السلام,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,76شارع الفيوم - أمام مجمع المدارس-دار السلام-القاهرة,20227165390,20227165391,,,,,-,01-فبراير-2024,,"76 Fayoum Street, infront of Schools Compound",Hospital,Tabarak Pediatric Hospital - Golf group,Dar El Salam,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008841
CID008842,1939-B,الجيزة,صفط اللبن,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,صفط اللبن - 4شارع ترعة عبد العال 1 تقاطع العشرين -صفط اللبن - الجيزة,20239848426,,,,,,-,01-فبراير-2024,,"Saft El Laban, 4 Terat Abdel Aal Street",Hospital,Tabarak Pediatric Hospital - Golf group,saft Al laban,Giza,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008842
CID008843,1939-B,القاهرة,عزبه النخل,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,16شارع يوسف الدجوى-عزبة النخل-القاهرة,20228512127,,,,,,-,01-فبراير-2024,,16 Yousef El Degwy Street,Hospital,Tabarak Pediatric Hospital - Golf group,Ezbet El Nakhl,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008843
CID008844,1939-B,القاهرة,عين شمس,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,161شارع عين شمس أمام معهد مندوبى الشرطة-عين شمس-القاهرة,20224959050,,,,,,-,01-فبراير-2024,,"161 Ein Shams Street, infront of Police Academy",Hospital,Tabarak Pediatric Hospital - Golf group,Ain Shams,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008844
CID008845,1939-B,القاهرة,عين شمس,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,29 ش المشروع - محطة الونش - عين شمس -القاهرة,201007019971,,,,,,-,01-فبراير-2024,,29 Al Mashroua Street - El wensh Station - Ain Shams,Hospital,Tabarak Pediatric Hospital - Golf group,Ain Shams,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008845
CID008846,1939-B,القاهرة,عين شمس,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,50ش العشرين - تقاطع الزهراء مع العشرين - عين شمس -القاهرة,20224975121,201158860615,201023971961,,,,-,01-فبراير-2024,,50 Al eshreen Street off Alzahraa and Al eshreen - Ain Shams,Hospital,Tabarak Pediatric Hospital - Golf group,Ain Shams,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008846
CID008847,1939-B,القاهرة,مدينة السلام,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,مدينة السلام - ميدان اسكندرية - مدخل 1 بلوك 6 -القاهرة,20226273255,201274589704,,,,,-,01-فبراير-2024,,al salam city - Alex Square - intrance 1 - block 6,Hospital,Tabarak Pediatric Hospital - Golf group,Salam City,cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008847
CID008848,1939-B,القليوبية,مدينة العبور,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,سنتر الحجاز الحى الأول-مدينة العبور--القليوبية,20244915030,,,,,,-,01-فبراير-2024,,"Hegaz Center, First District",Hospital,Tabarak Pediatric Hospital - Golf group,Obour City,Qalioubia,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008848
CID008849,1939-B,القاهرة,مدينة نصر,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,43شارع عبدالله العربي امتداد الطيران - الحي السابع-مدينة نصر-القاهرة,20223854669,20224055677,,,,,-,01-فبراير-2024,,"43 Abdullah Al Araby Street continuation of Tayaran Street, 7th District",Hospital,Tabarak Pediatric Hospital - Golf group,Nasr City,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008849
CID008850,1939-B,القاهرة,مدينة نصر,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,7شارع محمد المهدي - الحي العاشر -مدينة نصر-القاهرة,20224114050,,,,,,-,01-فبراير-2024,,"7 Mohamed El Mahdy Street, 10th District",Hospital,Tabarak Pediatric Hospital - Golf group,Nasr City,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008850
CID008851,1939-B,القاهرة,مدينة نصر,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,9شارع أنور المفتي من عباس العقاد - خلف طيبا مول-مدينة نصر-القاهرة,20224055030,20224055031,20224055032,,,20224055034,-,01-فبراير-2024,,"9 Anwar El Mofty Street from Abbas Akkad Street, Behind Tiba Mall",Hospital,Tabarak Pediatric Hospital - Golf group,Nasr City,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008851
CID008852,1939-B,القاهرة,مدينة السلام,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,شارع سبيكو أمام مجمع شباب الخرجيين-مدينة السلام-القاهرة,20222803231,20222781584,,,,,-,01-فبراير-2024,,"Sbeco Road, infront of Youth Graduate Center",Hospital,Tabarak Pediatric Hospital - Golf group,Salam City,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008852
CID008853,1939-B,القاهرة,مصر الجديدة,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,11شارع مجدى متفرع من شارع المؤرخ محمد رفعت-مصر الجديدة-القاهرة,20226204990,,,,,,-,01-فبراير-2024,,"New Nozha, 11 Magdy Street Branched from Mowarekh Mohamed Refaat Street",Hospital,Tabarak Pediatric Hospital - Golf group,Heliopolis,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008853
CID008854,1939-B,القاهرة,مصر الجديدة,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,53 شارع عبدالعزيز فهمي-مصر الجديدة-القاهرة,20226388164,20226351803,,,,,-,01-فبراير-2024,,53 Abdelaziz Fahmy Street,Hospital,Tabarak Pediatric Hospital - Golf group,Heliopolis,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008854
CID008855,1939-B,القاهرة,مصر الجديدة,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,7شارع 27 متفرع من شارع الخمسين - النزهة,20229856190,20229856188,,,,,-,01-فبراير-2024,,7-27 Street of Al khamseen street,Hospital,Tabarak Pediatric Hospital - Golf group,Heliopolis,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008855
CID008856,1939-B,القاهرة,وسط البلد,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,السيدة زينب : 216شارع بور سعيد-وسط البلد-القاهرة,20223926067,20223959727,,,,,-,01-فبراير-2024,,"Sayeda Zeinab, 216 Port Said Stret",Hospital,Tabarak Pediatric Hospital - Golf group,Down town,Cairo,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008856
CID008857,1939-B,القليوبية,الخصوص,مستشفى,جميع التخصصات,جميع التخصصات الطبية,مستشفي تبارك للاطفال -فرع ارض الجولف,1ش ابراهيم سعد سلام متفرع من ش الصرف الصحي - الخصوص - القليوبية.,201006956368,201143372436,,,,,-,01-فبراير-2024,,1 ibraheem saad salam street of alsarf al sehy street,Hospital,Tabarak Pediatric Hospital - Golf group,El Khosous,Qalioubia,All specialties hospital,All medical specialties,No,-,All,Active,,,,,,,,,,,,,,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID008857
